,Unnamed: 0,Rooms,Residential complex,City,District,Address,Apartment area,Price,Price/m2,Year,Commissioned/not commissioned,Housing class,Material
170,170,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,47.78 м²,27 521 280,576 000,2026,Не сдан,Комфорт,Unknown
171,171,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,112.8 м²,50 534 400,448 000,2026,Не сдан,Комфорт,Unknown
172,172,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.28 м²,19 124 640,513 000,2026,Не сдан,Комфорт,Unknown
173,173,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,92.04 м²,48 873 240,531 000,2026,Не сдан,Комфорт,Unknown
174,174,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,75.04 м²,34 818 560,464 000,2026,Не сдан,Комфорт,Unknown
175,175,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,112.6 м²,50 444 800,448 000,2026,Не сдан,Комфорт,Unknown
176,176,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,112.6 м²,57 200 800,508 000,2026,Не сдан,Комфорт,Unknown
177,177,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,47.78 м²,23 794 440,498 000,2026,Не сдан,Комфорт,Unknown
178,178,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.28 м²,19 124 640,513 000,2026,Не сдан,Комфорт,Unknown
179,179,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,92.04 м²,40 129 440,436 000,2026,Не сдан,Комфорт,Unknown
180,180,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,47.78 м²,24 511 140,513 000,2026,Не сдан,Комфорт,Unknown
181,181,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,112.6 м²,49 881 800,443 000,2026,Не сдан,Комфорт,Unknown
182,182,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,92.04 м²,40 129 440,436 000,2026,Не сдан,Комфорт,Unknown
183,183,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.28 м²,18 938 240,508 000,2026,Не сдан,Комфорт,Unknown
184,184,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,47.78 м²,24 511 140,513 000,2026,Не сдан,Комфорт,Unknown
185,185,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,112.6 м²,49 881 800,443 000,2026,Не сдан,Комфорт,Unknown
186,186,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,109.97 м²,49 706 440,452 000,2026,Не сдан,Комфорт,Unknown
187,187,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,74.21 м²,34 062 390,459 000,2026,Не сдан,Комфорт,Unknown
188,188,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,38.21 м²,18 837 530,493 000,2026,Не сдан,Комфорт,Unknown
189,189,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,38.21 м²,18 837 530,493 000,2026,Не сдан,Комфорт,Unknown
190,190,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.6 м²,18 536 800,493 000,2026,Не сдан,Комфорт,Unknown
191,191,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.03 м²,18 996 390,513 000,2026,Не сдан,Комфорт,Unknown
192,192,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.18 м²,18 415 620,509 000,2026,Не сдан,Комфорт,Unknown
193,193,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,79.02 м²,33 978 600,430 000,2026,Не сдан,Комфорт,Unknown
194,194,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.64 м²,48 222 720,598 000,2026,Не сдан,Комфорт,Unknown
195,195,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.64 м²,48 222 720,598 000,2026,Не сдан,Комфорт,Unknown
196,196,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.67 м²,19 324 710,513 000,2026,Не сдан,Комфорт,Unknown
197,197,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,68.13 м²,33 519 960,492 000,2026,Не сдан,Комфорт,Unknown
198,198,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.6 м²,21 965 200,617 000,2026,Не сдан,Комфорт,Unknown
199,199,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.43 м²,28 169 820,474 000,2026,Не сдан,Комфорт,Unknown
200,200,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,78.31 м²,35 239 500,450 000,2026,Не сдан,Комфорт,Unknown
201,201,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.64 м²,40 965 120,508 000,2026,Не сдан,Комфорт,Unknown
202,202,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.03 м²,22 218 000,600 000,2026,Не сдан,Комфорт,Unknown
203,203,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.67 м²,19 324 710,513 000,2026,Не сдан,Комфорт,Unknown
204,204,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.6 м²,18 868 000,530 000,2026,Не сдан,Комфорт,Unknown
205,205,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,78.31 м²,42 287 400,540 000,2026,Не сдан,Комфорт,Unknown
206,206,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,68.13 м²,33 519 960,492 000,2026,Не сдан,Комфорт,Unknown
207,207,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.32 м²,39 836 720,446 000,2026,Не сдан,Комфорт,Unknown
208,208,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.64 м²,40 965 120,508 000,2026,Не сдан,Комфорт,Unknown
209,209,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.03 м²,18 996 390,513 000,2026,Не сдан,Комфорт,Unknown
210,210,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,68.13 м²,39 651 660,582 000,2026,Не сдан,Комфорт,Unknown
211,211,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,68.13 м²,39 651 660,582 000,2026,Не сдан,Комфорт,Unknown
212,212,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.49 м²,49 742 820,618 000,2026,Не сдан,Комфорт,Unknown
213,213,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.64 м²,18 796 320,513 000,2026,Не сдан,Комфорт,Unknown
214,214,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.43 м²,22 458 000,600 000,2026,Не сдан,Комфорт,Unknown
215,215,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,78.31 м²,35 239 500,450 000,2026,Не сдан,Комфорт,Unknown
216,216,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,18 682 500,530 000,2026,Не сдан,Комфорт,Unknown
217,217,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,75.04 м²,34 443 360,459 000,2026,Не сдан,Комфорт,Unknown
218,218,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.74 м²,34 983 000,450 000,2026,Не сдан,Комфорт,Unknown
219,219,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.88 м²,33 396 960,492 000,2026,Не сдан,Комфорт,Unknown
220,220,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.64 м²,21 984 000,600 000,2026,Не сдан,Комфорт,Unknown
221,221,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.43 м²,19 201 590,513 000,2026,Не сдан,Комфорт,Unknown
222,222,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.88 м²,33 396 960,492 000,2026,Не сдан,Комфорт,Unknown
223,223,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.49 м²,40 888 920,508 000,2026,Не сдан,Комфорт,Unknown
224,224,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.74 м²,41 979 600,540 000,2026,Не сдан,Комфорт,Unknown
225,225,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,18 682 500,530 000,2026,Не сдан,Комфорт,Unknown
226,226,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.64 м²,18 796 320,513 000,2026,Не сдан,Комфорт,Unknown
227,227,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.49 м²,40 888 920,508 000,2026,Не сдан,Комфорт,Unknown
228,228,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.88 м²,39 506 160,582 000,2026,Не сдан,Комфорт,Unknown
229,229,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.43 м²,19 201 590,513 000,2026,Не сдан,Комфорт,Unknown
230,230,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,109.97 м²,49 156 590,447 000,2026,Не сдан,Комфорт,Unknown
231,231,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,18 682 500,530 000,2026,Не сдан,Комфорт,Unknown
232,232,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.74 м²,34 983 000,450 000,2026,Не сдан,Комфорт,Unknown
233,233,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.43 м²,19 201 590,513 000,2026,Не сдан,Комфорт,Unknown
234,234,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.64 м²,18 796 320,513 000,2026,Не сдан,Комфорт,Unknown
235,235,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.49 м²,49 742 820,618 000,2026,Не сдан,Комфорт,Unknown
236,236,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.88 м²,33 736 360,497 000,2026,Не сдан,Комфорт,Unknown
237,237,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.74 м²,35 371 700,455 000,2026,Не сдан,Комфорт,Unknown
238,238,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.49 м²,40 888 920,508 000,2026,Не сдан,Комфорт,Unknown
239,239,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.25 м²,21 925 500,622 000,2026,Не сдан,Комфорт,Unknown
240,240,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.64 м²,18 796 320,513 000,2026,Не сдан,Комфорт,Unknown
241,241,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.84 м²,33 716 480,497 000,2026,Не сдан,Комфорт,Unknown
242,242,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.26 м²,22 356 000,600 000,2026,Не сдан,Комфорт,Unknown
243,243,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.43 м²,27 872 670,469 000,2026,Не сдан,Комфорт,Unknown
244,244,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.24 м²,18 853 400,535 000,2026,Не сдан,Комфорт,Unknown
245,245,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.64 м²,18 796 320,513 000,2026,Не сдан,Комфорт,Unknown
246,246,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.49 м²,40 888 920,508 000,2026,Не сдан,Комфорт,Unknown
247,247,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.88 м²,35 435 400,455 000,2026,Не сдан,Комфорт,Unknown
248,248,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.24 м²,18 853 400,535 000,2026,Не сдан,Комфорт,Unknown
249,249,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.32 м²,39 390 120,441 000,2026,Не сдан,Комфорт,Unknown
250,250,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.84 м²,33 716 480,497 000,2026,Не сдан,Комфорт,Unknown
251,251,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.88 м²,35 435 400,455 000,2026,Не сдан,Комфорт,Unknown
252,252,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.49 м²,42 498 720,528 000,2026,Не сдан,Комфорт,Unknown
253,253,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.26 м²,19 114 380,513 000,2026,Не сдан,Комфорт,Unknown
254,254,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.64 м²,18 796 320,513 000,2026,Не сдан,Комфорт,Unknown
255,255,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.24 м²,18 853 400,535 000,2026,Не сдан,Комфорт,Unknown
256,256,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.84 м²,33 716 480,497 000,2026,Не сдан,Комфорт,Unknown
257,257,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.49 м²,40 486 470,503 000,2026,Не сдан,Комфорт,Unknown
258,258,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.88 м²,35 435 400,455 000,2026,Не сдан,Комфорт,Unknown
259,259,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.26 м²,18 928 080,508 000,2026,Не сдан,Комфорт,Unknown
260,260,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,75.04 м²,34 443 360,459 000,2026,Не сдан,Комфорт,Unknown
261,261,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.84 м²,33 377 280,492 000,2026,Не сдан,Комфорт,Unknown
262,262,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.64 м²,18 613 120,508 000,2026,Не сдан,Комфорт,Unknown
263,263,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.88 м²,35 046 000,450 000,2026,Не сдан,Комфорт,Unknown
264,264,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.49 м²,42 096 270,523 000,2026,Не сдан,Комфорт,Unknown
265,265,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.64 м²,18 613 120,508 000,2026,Не сдан,Комфорт,Unknown
266,266,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.24 м²,18 677 200,530 000,2026,Не сдан,Комфорт,Unknown
267,267,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,35.24 м²,18 677 200,530 000,2026,Не сдан,Комфорт,Unknown
268,268,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,67.84 м²,33 377 280,492 000,2026,Не сдан,Комфорт,Unknown
269,269,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.26 м²,18 928 080,508 000,2026,Не сдан,Комфорт,Unknown
270,270,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,77.88 м²,35 046 000,450 000,2026,Не сдан,Комфорт,Unknown
271,271,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,90.85 м²,37 793 600,416 000,2026,Не сдан,Комфорт,Unknown
272,272,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,107.23 м²,85 784 000,800 000,2026,Не сдан,Комфорт,Unknown
273,273,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,76.04 м²,33 761 760,444 000,2026,Не сдан,Комфорт,Unknown
274,274,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,109.97 м²,49 156 590,447 000,2026,Не сдан,Комфорт,Unknown
275,275,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,46.97 м²,22 122 870,471 000,2026,Не сдан,Комфорт,Unknown
276,276,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,61.2 м²,29 008 800,474 000,2026,Не сдан,Комфорт,Unknown
277,277,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.84 м²,37 463 280,417 000,2026,Не сдан,Комфорт,Unknown
278,278,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,60.31 м²,28 586 940,474 000,2026,Не сдан,Комфорт,Unknown
279,279,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,61.27 м²,29 041 980,474 000,2026,Не сдан,Комфорт,Unknown
280,280,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.99 м²,47 334 740,526 000,2026,Не сдан,Комфорт,Unknown
281,281,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.99 м²,39 235 640,436 000,2026,Не сдан,Комфорт,Unknown
282,282,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,46.38 м²,22 772 580,491 000,2026,Не сдан,Комфорт,Unknown
283,283,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.1 м²,46 955 700,527 000,2026,Не сдан,Комфорт,Unknown
284,284,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,60.4 м²,28 629 600,474 000,2026,Не сдан,Комфорт,Unknown
285,285,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,60.31 м²,28 586 940,474 000,2026,Не сдан,Комфорт,Unknown
286,286,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,46.38 м²,22 772 580,491 000,2026,Не сдан,Комфорт,Unknown
287,287,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,60.4 м²,33 340 800,552 000,2026,Не сдан,Комфорт,Unknown
288,288,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.43 м²,27 872 670,469 000,2026,Не сдан,Комфорт,Unknown
289,289,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,60.31 м²,33 291 120,552 000,2026,Не сдан,Комфорт,Unknown
290,290,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.99 м²,39 235 640,436 000,2026,Не сдан,Комфорт,Unknown
291,291,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.1 м²,38 936 700,437 000,2026,Не сдан,Комфорт,Unknown
292,292,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.1 м²,38 936 700,437 000,2026,Не сдан,Комфорт,Unknown
293,293,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.71 м²,39 113 560,436 000,2026,Не сдан,Комфорт,Unknown
294,294,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,60.4 м²,28 629 600,474 000,2026,Не сдан,Комфорт,Unknown
295,295,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.98 м²,29 630 120,494 000,2026,Не сдан,Комфорт,Unknown
296,296,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,45.99 м²,26 168 310,569 000,2026,Не сдан,Комфорт,Unknown
297,297,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.32 м²,39 390 120,441 000,2026,Не сдан,Комфорт,Unknown
298,298,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.71 м²,47 187 460,526 000,2026,Не сдан,Комфорт,Unknown
299,299,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,60.12 м²,29 699 280,494 000,2026,Не сдан,Комфорт,Unknown
300,300,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.98 м²,28 430 520,474 000,2026,Не сдан,Комфорт,Unknown
301,301,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,88.8 м²,38 805 600,437 000,2026,Не сдан,Комфорт,Unknown
302,302,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,60.12 м²,28 496 880,474 000,2026,Не сдан,Комфорт,Unknown
303,303,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,88.8 м²,38 805 600,437 000,2026,Не сдан,Комфорт,Unknown
304,304,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.98 м²,28 430 520,474 000,2026,Не сдан,Комфорт,Unknown
305,305,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,45.99 м²,22 581 090,491 000,2026,Не сдан,Комфорт,Unknown
306,306,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.71 м²,39 113 560,436 000,2026,Не сдан,Комфорт,Unknown
307,307,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,88.8 м²,38 805 600,437 000,2026,Не сдан,Комфорт,Unknown
308,308,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.71 м²,39 562 110,441 000,2026,Не сдан,Комфорт,Unknown
309,309,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,60.12 м²,33 186 240,552 000,2026,Не сдан,Комфорт,Unknown
310,310,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,45.99 м²,22 811 040,496 000,2026,Не сдан,Комфорт,Unknown
311,311,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,60.12 м²,28 797 480,479 000,2026,Не сдан,Комфорт,Unknown
312,312,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,88.8 м²,47 241 600,532 000,2026,Не сдан,Комфорт,Unknown
313,313,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.71 м²,39 562 110,441 000,2026,Не сдан,Комфорт,Unknown
314,314,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.98 м²,28 730 420,479 000,2026,Не сдан,Комфорт,Unknown
315,315,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.98 м²,28 730 420,479 000,2026,Не сдан,Комфорт,Unknown
316,316,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,45.99 м²,22 811 040,496 000,2026,Не сдан,Комфорт,Unknown
317,317,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.93 м²,29 905 070,499 000,2026,Не сдан,Комфорт,Unknown
318,318,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.96 м²,33 397 720,557 000,2026,Не сдан,Комфорт,Unknown
319,319,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.71 м²,39 562 110,441 000,2026,Не сдан,Комфорт,Unknown
320,320,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.96 м²,28 720 840,479 000,2026,Не сдан,Комфорт,Unknown
321,321,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,45.99 м²,26 398 260,574 000,2026,Не сдан,Комфорт,Unknown
322,322,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,88.8 м²,39 249 600,442 000,2026,Не сдан,Комфорт,Unknown
323,323,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,88.8 м²,39 249 600,442 000,2026,Не сдан,Комфорт,Unknown
324,324,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.96 м²,28 720 840,479 000,2026,Не сдан,Комфорт,Unknown
325,325,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,45.99 м²,23 730 840,516 000,2026,Не сдан,Комфорт,Unknown
326,326,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.93 м²,28 706 470,479 000,2026,Не сдан,Комфорт,Unknown
327,327,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.71 м²,39 562 110,441 000,2026,Не сдан,Комфорт,Unknown
328,328,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,88.8 м²,39 249 600,442 000,2026,Не сдан,Комфорт,Unknown
329,329,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.71 м²,39 113 560,436 000,2026,Не сдан,Комфорт,Unknown
330,330,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.93 м²,28 706 470,479 000,2026,Не сдан,Комфорт,Unknown
331,331,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,45.99 м²,22 581 090,491 000,2026,Не сдан,Комфорт,Unknown
332,332,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.93 м²,28 406 820,474 000,2026,Не сдан,Комфорт,Unknown
333,333,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,88.8 м²,38 805 600,437 000,2026,Не сдан,Комфорт,Unknown
334,334,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.96 м²,28 421 040,474 000,2026,Не сдан,Комфорт,Unknown
335,335,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,45.99 м²,23 500 890,511 000,2026,Не сдан,Комфорт,Unknown
336,336,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.71 м²,39 113 560,436 000,2026,Не сдан,Комфорт,Unknown
